Gid,Name,ShortName,Designation,LocalNumber,IsJourneyPatternPointGid,IsIncludedInStopAreaGid,TypeCode,ForAlightingYesNo,ForBoardingYesNo,OrientationDegrees,LengthMeters,LastModifiedUtcDateTime,ExistsFromDate,ExistsUptoDate,CoordinateSystemName,CentroidNorthingCoordinate,CentroidEastingCoordinate,lon,lat
9022302000423001,Lervik,,A,1,9025302000042301,9021302000423000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.074118,19.948346,19.948346,60.074118
9022302000423002,Lervik,,B,2,9025302000042302,9021302000423000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.074118,19.948346,19.948346,60.074118
9022302000429001,Torget,,A,1,9025302000042901,9021302000429000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.097369,19.942816,19.942816,60.097369
9022302000429002,Torget,,B,2,9025302000042902,9021302000429000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.097369,19.942816,19.942816,60.097369
9022302000429003,Torget,,C,3,9025302000042903,9021302000429000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.097369,19.942816,19.942816,60.097369
9022302000429004,Torget,,D,4,9025302000042904,9021302000429000,BUSSTOP,1,1,270.0,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.097369,19.942816,19.942816,60.097369
9022302000616001,Doktorsvägen 1A,,A,1,9025302000061601,9021302000616000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.115607,19.934981,19.934981,60.115607
9022302000617001,Lemlandsvägen,,A,1,9025302000061701,9021302000617000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.116605,19.957402,19.957402,60.116605
9022302000620001,Vedhuggsvägen,,A,1,9025302000062001,9021302000620000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.113993,19.938835,19.938835,60.113993
9022302000627001,Cedersvägen,,A,1,9025302000062701,9021302000627000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.109494,19.933908,19.933908,60.109494
9022302000629001,Klintvägen,,A,1,9025302000062901,9021302000629000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.107562,19.933162,19.933162,60.107562
9022302000632001,Vikingagränd,,A,1,9025302000063201,9021302000632000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.122784,19.93595,19.93595,60.122784
9022302000635001,Högbackagatan,,A,1,9025302000063501,9021302000635000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.121913,19.949371,19.949371,60.121913
9022302000636001,Backebergs sportfält,,A,1,9025302000063601,9021302000636000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.119944,19.949834,19.949834,60.119944
9022302000637001,Elverksgatan,,A,1,9025302000063701,9021302000637000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.106584,19.93081,19.93081,60.106584
9022302000640001,Doktorsvägen 1B/1C,,A,1,9025302000064001,9021302000640000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.116367,19.934761,19.934761,60.116367
9022302000641001,Hjortronstigen,,A,1,9025302000064101,9021302000641000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.121154,19.933564,19.933564,60.121154
9022302000643001,Örtvägen,,A,1,9025302000064301,9021302000643000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.119582,19.95778,19.95778,60.119582
9022302000644001,Strandgränd,,A,1,9025302000064401,9021302000644000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.104447,19.942099,19.942099,60.104447
9022302000646001,Ytternäs skola,,A,1,9025302000064601,9021302000646000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.082786,19.940225,19.940225,60.082786
9022302000647001,Lotsgatan,,A,1,9025302000064701,9021302000647000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.084609,19.935341,19.935341,60.084609
9022302000648001,Baltichallen,,A,1,9025302000064801,9021302000648000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.086595,19.941523,19.941523,60.086595
9022302000650001,Neptunigatan,,A,1,9025302000065001,9021302000650000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.092754,19.93168,19.93168,60.092754
9022302000651001,Skillnadsgatan,,A,1,9025302000065101,9021302000651000,UNKNOWN,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.093126,19.937559,19.937559,60.093126
9022302000652001,Torggatan,,A,1,9025302000065201,9021302000652000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.093602,19.943902,19.943902,60.093602
9022302000653001,Stadshuset,,A,1,9025302000065301,9021302000653000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.095067,19.943129,19.943129,60.095067
9022302000654001,Hamngatan,,A,1,9025302000065401,9021302000654000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.094748,19.92766,19.92766,60.094748
9022302000659001,Norragatan,,A,1,9025302000065901,9021302000659000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.098398,19.933721,19.933721,60.098398
9022302000660001,Ålands lyceum,,A,1,9025302000066001,9021302000660000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.099817,19.936725,19.936725,60.099817
