from_area,from_name,to_area,to_name,period,trips
9021302000191000,Jomalaby,9021302000266000,Labbnäs,total,0.0825
9021302000368000,Pålsböle daghem,9021302000121000,Godby högstadium,total,0.0825
9021302000304000,Marbyöjen vsk.,9021302000107000,Frebbenby,total,0.0824
9021302000075000,Eckerö färjterminal,9021302000416000,Smartpark,total,0.0824
9021302000396000,Sjukhuset,9021302000429000,Torget,total,0.0822
9021302000592000,Öra macken,9021302000207000,Kattby,total,0.0822
9021302000195000,Kalmsta,9021302000590000,Önningeby vsk.,total,0.0821
9021302000191000,Jomalaby,9021302000117000,Geta centrum,total,0.0821
9021302000123000,Godbyhallen vsk.,9021302000340000,Odalgården,total,0.0821
9021302000439000,Strandnäs,9021302000396000,Sjukhuset,total,0.082
9021302000352000,Pettböle,9021302000121000,Godby högstadium,total,0.082
9021302000308000,"Mariehamn, Bussplan",9021302000421000,Solberget södra,total,0.0818
9021302000308000,"Mariehamn, Bussplan",9021302000109000,Fremmanby,total,0.0817
9021302000123000,Godbyhallen vsk.,9021302000457000,Svartsmara,total,0.0817
9021302000435000,Storby,9021302000606000,Överbyvägen vsk.,total,0.0815
9021302000298000,Mangelbo,9021302000261000,Källbo skola,total,0.0814
9021302000606000,Överbyvägen vsk.,9021302000435000,Storby,total,0.0814
9021302000261000,Källbo skola,9021302000191000,Jomalaby,total,0.0811
9021302000447000,Strömma,9021302000308000,"Mariehamn, Bussplan",total,0.081
9021302000127000,Gottby,9021302000189000,Jomala skola,total,0.0807
9021302000677000,Norrgårdsvägen,9021302000662000,"Centrum, Nygatan",total,0.0805
9021302000123000,Godbyhallen vsk.,9021302000553000,Västanträsk musteri,total,0.0805
9021302000039000,Bolstaholms vsk.,9021302000368000,Pålsböle daghem,total,0.0804
9021302000107000,Frebbenby,9021302000304000,Marbyöjen vsk.,total,0.0803
9021302000421000,Solberget södra,9021302000029000,Björkuddsvägen vsk.,total,0.0802
9021302000207000,Kattby,9021302000592000,Öra macken,total,0.0801
9021302000304000,Marbyöjen vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.08
9021302000058000,Böle vsk.,9021302000207000,Kattby,total,0.08
9021302000400000,Skagvägen vsk.,9021302000189000,Jomala skola,total,0.08
9021302000047000,Brobacka vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.0798
9021302000418000,Smedsböle vsk.,9021302000316000,Mickelsö vsk.,total,0.0798
9021302000039000,Bolstaholms vsk.,9021302000370000,Pålsböle Sarlings,total,0.0798
9021302000492000,Tekniska verken,9021302000121000,Godby högstadium,total,0.0796
9021302000344000,Ollasgatan vsk.,9021302000107000,Frebbenby,total,0.0794
9021302000039000,Bolstaholms vsk.,9021302000121000,Godby högstadium,total,0.0792
9021302000308000,"Mariehamn, Bussplan",9021302000344000,Ollasgatan vsk.,total,0.0791
9021302000312000,Maxinge,9021302000596000,Östanåkersvägen vsk.,total,0.079
9021302000214000,Killingholm,9021302000586000,Ödkarby skola,total,0.0789
9021302000492000,Tekniska verken,9021302000255000,Kvarnbo,total,0.0787
9021302000564000,Ytternäs skola,9021302000097000,Skrakvägen,total,0.0787
9021302000189000,Jomala skola,9021302000127000,Gottby,total,0.0786
9021302000095000,Finströms kyrka,9021302000308000,"Mariehamn, Bussplan",total,0.0786
9021302000118000,Godby centrum,9021302000121000,Godby högstadium,total,0.0784
9021302000364000,Prästö,9021302000041000,Bomarsunds fästning,total,0.0784
9021302000523000,Valborg,9021302000245000,Kummelören,total,0.0783
9021302000508000,Torrbolstad,9021302000429000,Torget,total,0.0781
9021302000364000,Prästö,9021302000261000,Källbo skola,total,0.0781
9021302000590000,Önningeby vsk.,9021302000463000,Svinö färjfäste,total,0.078
9021302000163000,Hellesby,9021302000543000,Vikingahallen,total,0.078
9021302000189000,Jomala skola,9021302000400000,Skagvägen vsk.,total,0.0779
9021302000207000,Kattby,9021302000058000,Böle vsk.,total,0.0779
9021302000639000,Hindersbölevägen,9021302000640000,Doktorsvägen 1B/1C,total,0.0777
9021302000332000,Nåtö biologiska,9021302000564000,Ytternäs skola,total,0.0776
9021302000209000,Kattby södra,9021302000392000,Savoy,total,0.0776
9021302000308000,"Mariehamn, Bussplan",9021302000342000,Ollas,total,0.0775
9021302000095000,Finströms kyrka,9021302000117000,Geta centrum,total,0.0774
9021302000107000,Frebbenby,9021302000344000,Ollasgatan vsk.,total,0.0774
9021302000564000,Ytternäs skola,9021302000133000,Granholm,total,0.0773
9021302000429000,Torget,9021302000441000,Strandnäs hotell,total,0.0772
9021302000392000,Savoy,9021302000418000,Smedsböle vsk.,total,0.0771
9021302000216000,Klemetsby,9021302000362000,Prästgården,total,0.0771
9021302000113000,Färjsundsbron,9021302000125000,Godbyvägen 1285,total,0.077
9021302000216000,Klemetsby,9021302000308000,"Mariehamn, Bussplan",total,0.0769
9021302000308000,"Mariehamn, Bussplan",9021302000449000,Strömsby vsk.,total,0.0768
9021302000095000,Finströms kyrka,9021302000266000,Labbnäs,total,0.0767
9021302000340000,Odalgården,9021302000439000,Strandnäs,total,0.0766
9021302000029000,Björkuddsvägen vsk.,9021302000492000,Tekniska verken,total,0.0766
9021302000123000,Godbyhallen vsk.,9021302000492000,Tekniska verken,total,0.0766
9021302000316000,Mickelsö vsk.,9021302000366000,Prästö färjfäste,total,0.0766
9021302000352000,Pettböle,9021302000261000,Källbo skola,total,0.0766
9021302000123000,Godbyhallen vsk.,9021302000115000,GE-huset,total,0.0765
9021302000441000,Strandnäs hotell,9021302000492000,Tekniska verken,total,0.0764
9021302000255000,Kvarnbo,9021302000543000,Vikingahallen,total,0.0763
9021302000045000,Brinkbacken,9021302000207000,Kattby,total,0.0763
9021302000543000,Vikingahallen,9021302000163000,Hellesby,total,0.0762
9021302000392000,Savoy,9021302000209000,Kattby södra,total,0.0761
9021302000035000,Bo-Bil,9021302000187000,Jomala kyrka,total,0.0761
9021302000308000,"Mariehamn, Bussplan",9021302000304000,Marbyöjen vsk.,total,0.076
9021302000011000,Bartsgårda,9021302000326000,Nabbenvägen vsk.,total,0.076
9021302000191000,Jomalaby,9021302000095000,Finströms kyrka,total,0.0759
9021302000392000,Savoy,9021302000187000,Jomala kyrka,total,0.0758
9021302000641000,Hjortronstigen,9021302000662000,"Centrum, Nygatan",total,0.0757
9021302000622000,Solberget,9021302000396000,Sjukhuset,total,0.0757
9021302000614000,Kulla sund,9021302000392000,Savoy,total,0.0756
9021302000121000,Godby högstadium,9021302000543000,Vikingahallen,total,0.0755
9021302000429000,Torget,9021302000273000,Lemböte vsk.,total,0.0754
9021302000543000,Vikingahallen,9021302000115000,GE-huset,total,0.0754
9021302000662000,"Centrum, Nygatan",9021302000641000,Hjortronstigen,total,0.0752
9021302000187000,Jomala kyrka,9021302000492000,Tekniska verken,total,0.0752
9021302000121000,Godby högstadium,9021302000492000,Tekniska verken,total,0.0752
9021302000366000,Prästö färjfäste,9021302000545000,Vårdö kyrka,total,0.0752
9021302000541000,Vestmyravägen vsk. 2,9021302000308000,"Mariehamn, Bussplan",total,0.0749
9021302000093000,Finby vsk.,9021302000392000,Savoy,total,0.0749
9021302000324000,Nabben,9021302000451000,Strömsnäs,total,0.0748
9021302000238000,Kullagatan vsk.,9021302000121000,Godby högstadium,total,0.0747
9021302000292000,Lönnhagsvägen,9021302000392000,Savoy,total,0.0745
9021302000189000,Jomala skola,9021302000165000,Hellestorp,total,0.0744
9021302000207000,Kattby,9021302000045000,Brinkbacken,total,0.0743
9021302000251000,Kungsö vsk.,9021302000392000,Savoy,total,0.0742
9021302000439000,Strandnäs,9021302000392000,Savoy,total,0.0739
9021302000255000,Kvarnbo,9021302000392000,Savoy,total,0.0739
9021302000181000,Industrivägen vsk.,9021302000121000,Godby högstadium,total,0.0738
9021302000392000,Savoy,9021302000201000,Kastelholm,total,0.0736
9021302000023000,Björkliden,9021302000207000,Kattby,total,0.0735
9021302000429000,Torget,9021302000646000,Ytternäs skola,total,0.0733
9021302000189000,Jomala skola,9021302000388000,Sandvik,total,0.0733
9021302000007000,Baltic,9021302000362000,Prästgården,total,0.0733
9021302000109000,Fremmanby,9021302000123000,Godbyhallen vsk.,total,0.0733
9021302000386000,Sandmovägen vsk.,9021302000207000,Kattby,total,0.0733
9021302000392000,Savoy,9021302000292000,Lönnhagsvägen,total,0.0731
9021302000097000,Skrakvägen,9021302000564000,Ytternäs skola,total,0.0731
9021302000071000,Doppingvägen,9021302000657000,Kyrkan,total,0.0729
9021302000392000,Savoy,9021302000251000,Kungsö vsk.,total,0.0728
9021302000492000,Tekniska verken,9021302000614000,Kulla sund,total,0.0728
9021302000590000,Önningeby vsk.,9021302000523000,Valborg,total,0.0728
9021302000127000,Gottby,9021302000308000,"Mariehamn, Bussplan",total,0.0728
9021302000429000,Torget,9021302000187000,Jomala kyrka,total,0.0726
9021302000121000,Godby högstadium,9021302000478000,Södernäsvägen vsk.,total,0.0725
9021302000308000,"Mariehamn, Bussplan",9021302000183000,Ingby,total,0.072
9021302000312000,Maxinge,9021302000240000,Kullavägen vsk.,total,0.072
9021302000543000,Vikingahallen,9021302000214000,Killingholm,total,0.072
9021302000478000,Södernäsvägen vsk.,9021302000261000,Källbo skola,total,0.072
9021302000207000,Kattby,9021302000386000,Sandmovägen vsk.,total,0.072
9021302000207000,Kattby,9021302000023000,Björkliden,total,0.0716
9021302000429000,Torget,9021302000115000,GE-huset,total,0.0715
9021302000222000,Knutsbodavägen vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.0715
9021302000238000,Kullagatan vsk.,9021302000261000,Källbo skola,total,0.0714
9021302000657000,Kyrkan,9021302000646000,Ytternäs skola,total,0.0712
9021302000255000,Kvarnbo,9021302000439000,Strandnäs,total,0.0712
9021302000322000,Mörslättsvägen vsk.,9021302000125000,Godbyvägen 1285,total,0.0712
9021302000308000,"Mariehamn, Bussplan",9021302000541000,Vestmyravägen vsk. 2,total,0.071
9021302000133000,Granholm,9021302000564000,Ytternäs skola,total,0.0709
9021302000308000,"Mariehamn, Bussplan",9021302000224000,Kockobacka,total,0.0707
9021302000216000,Klemetsby,9021302000577000,Ängösundsvägen vsk.,total,0.0707
9021302000312000,Maxinge,9021302000157000,Haraldsby,total,0.0705
9021302000486000,Södra Flaka,9021302000463000,Svinö färjfäste,total,0.0705
9021302000492000,Tekniska verken,9021302000093000,Finby vsk.,total,0.0704
9021302000457000,Svartsmara,9021302000123000,Godbyhallen vsk.,total,0.0704
9021302000195000,Kalmsta,9021302000308000,"Mariehamn, Bussplan",total,0.0703
9021302000011000,Bartsgårda,9021302000308000,"Mariehamn, Bussplan",total,0.0703
9021302000001000,4H-gården,9021302000123000,Godbyhallen vsk.,total,0.0702
9021302000308000,"Mariehamn, Bussplan",9021302000127000,Gottby,total,0.0701
9021302000535000,Vessingsboda,9021302000314000,Mellanvik,total,0.0698
9021302000370000,Pålsböle Sarlings,9021302000368000,Pålsböle daghem,total,0.0698
9021302000392000,Savoy,9021302000273000,Lemböte vsk.,total,0.0697
9021302000181000,Industrivägen vsk.,9021302000322000,Mörslättsvägen vsk.,total,0.0697
9021302000525000,Vandö,9021302000308000,"Mariehamn, Bussplan",total,0.0695
9021302000115000,GE-huset,9021302000439000,Strandnäs,total,0.0694
9021302000342000,Ollas,9021302000123000,Godbyhallen vsk.,total,0.0693
9021302000312000,Maxinge,9021302000647000,Lotsgatan,total,0.0692
9021302000523000,Valborg,9021302000380000,Rörstorp,total,0.0692
9021302000308000,"Mariehamn, Bussplan",9021302000322000,Mörslättsvägen vsk.,total,0.0691
9021302000007000,Baltic,9021302000308000,"Mariehamn, Bussplan",total,0.069
9021302000392000,Savoy,9021302000214000,Killingholm,total,0.0689
9021302000312000,Maxinge,9021302000324000,Nabben,total,0.0689
9021302000326000,Nabbenvägen vsk.,9021302000117000,Geta centrum,total,0.0689
9021302000418000,Smedsböle vsk.,9021302000545000,Vårdö kyrka,total,0.0686
9021302000308000,"Mariehamn, Bussplan",9021302000139000,Grelsby vsk.,total,0.0685
9021302000324000,Nabben,9021302000615000,Österkullagatan,total,0.0685
9021302000445000,Strandnäs skola södra,9021302000647000,Lotsgatan,total,0.0685
9021302000429000,Torget,9021302000559000,Västra macken,total,0.0684
9021302000073000,Drygsböle,9021302000189000,Jomala skola,total,0.0684
9021302000492000,Tekniska verken,9021302000031000,Björkängsvägen vsk.,total,0.0683
9021302000216000,Klemetsby,9021302000523000,Valborg,total,0.0682
9021302000596000,Östanåkersvägen vsk.,9021302000312000,Maxinge,total,0.0681
9021302000312000,Maxinge,9021302000089000,Emkarby daghem,total,0.0678
9021302000557000,Västeränga,9021302000463000,Svinö färjfäste,total,0.0678
9021302000121000,Godby högstadium,9021302000176000,Hummelskär,total,0.0677
9021302000606000,Överbyvägen vsk.,9021302000543000,Vikingahallen,total,0.0677
9021302000107000,Frebbenby,9021302000306000,Mariavägen vsk.,total,0.0676
9021302000508000,Torrbolstad,9021302000312000,Maxinge,total,0.0676
9021302000396000,Sjukhuset,9021302000421000,Solberget södra,total,0.0674
9021302000592000,Öra macken,9021302000075000,Eckerö färjterminal,total,0.0674
9021302000209000,Kattby södra,9021302000492000,Tekniska verken,total,0.0673
9021302000314000,Mellanvik,9021302000362000,Prästgården,total,0.0671
9021302000392000,Savoy,9021302000510000,Tosarby vsk.,total,0.067
9021302000362000,Prästgården,9021302000577000,Ängösundsvägen vsk.,total,0.0667
9021302000261000,Källbo skola,9021302000510000,Tosarby vsk.,total,0.0667
9021302000261000,Källbo skola,9021302000418000,Smedsböle vsk.,total,0.0667
9021302000492000,Tekniska verken,9021302000209000,Kattby södra,total,0.0666
9021302000189000,Jomala skola,9021302000073000,Drygsböle,total,0.0666
9021302000007000,Baltic,9021302000523000,Valborg,total,0.0666
9021302000117000,Geta centrum,9021302000011000,Bartsgårda,total,0.0666
9021302000306000,Mariavägen vsk.,9021302000107000,Frebbenby,total,0.0665
9021302000392000,Savoy,9021302000484000,Södra Finbygatan vsk.,total,0.0664
9021302000439000,Strandnäs,9021302000214000,Killingholm,total,0.0664
9021302000435000,Storby,9021302000083000,Eckerö posthus vsk.,total,0.0664
9021302000543000,Vikingahallen,9021302000606000,Överbyvägen vsk.,total,0.0662
9021302000245000,Kummelören,9021302000362000,Prästgården,total,0.0662
9021302000486000,Södra Flaka,9021302000535000,Vessingsboda,total,0.066
9021302000075000,Eckerö färjterminal,9021302000592000,Öra macken,total,0.0657
9021302000261000,Källbo skola,9021302000340000,Odalgården,total,0.0656
9021302000396000,Sjukhuset,9021302000392000,Savoy,total,0.0655
9021302000316000,Mickelsö vsk.,9021302000392000,Savoy,total,0.0654
9021302000308000,"Mariehamn, Bussplan",9021302000326000,Nabbenvägen vsk.,total,0.0653
9021302000035000,Bo-Bil,9021302000261000,Källbo skola,total,0.0653
9021302000123000,Godbyhallen vsk.,9021302000269000,Lafsbölevägen vsk.,total,0.0653
9021302000255000,Kvarnbo,9021302000585000,Ödkarby,total,0.0653
9021302000185000,Jomala församlingshem,9021302000392000,Savoy,total,0.065
9021302000662000,"Centrum, Nygatan",9021302000259000,Källarvägen,total,0.0649
9021302000189000,Jomala skola,9021302000543000,Vikingahallen,total,0.0649
9021302000123000,Godbyhallen vsk.,9021302000191000,Jomalaby,total,0.0647
9021302000083000,Eckerö posthus vsk.,9021302000435000,Storby,total,0.0647
9021302000273000,Lemböte vsk.,9021302000324000,Nabben,total,0.0646
9021302000230000,Kroklund,9021302000611000,Skräddarsvängen vsk.,total,0.0643
9021302000292000,Lönnhagsvägen,9021302000492000,Tekniska verken,total,0.0642
9021302000340000,Odalgården,9021302000396000,Sjukhuset,total,0.0642
9021302000125000,Godbyvägen 1285,9021302000039000,Bolstaholms vsk.,total,0.0642
9021302000314000,Mellanvik,9021302000557000,Västeränga,total,0.0641
9021302000031000,Björkängsvägen vsk.,9021302000392000,Savoy,total,0.0641
9021302000261000,Källbo skola,9021302000176000,Hummelskär,total,0.0641
9021302000639000,Hindersbölevägen,9021302000679000,Polishuset,total,0.0638
9021302000308000,"Mariehamn, Bussplan",9021302000118000,Godby centrum,total,0.0637
9021302000113000,Färjsundsbron,9021302000123000,Godbyhallen vsk.,total,0.0637
9021302000622000,Solberget,9021302000559000,Västra macken,total,0.0636
9021302000433000,Stenbro vsk.,9021302000492000,Tekniska verken,total,0.0636
9021302000266000,Labbnäs,9021302000011000,Bartsgårda,total,0.0636
9021302000492000,Tekniska verken,9021302000292000,Lönnhagsvägen,total,0.0635
9021302000492000,Tekniska verken,9021302000630000,Kalmarnäs vändplan,total,0.0635
9021302000123000,Godbyhallen vsk.,9021302000111000,Furuholmen vsk.,total,0.0635
9021302000535000,Vessingsboda,9021302000324000,Nabben,total,0.0634
9021302000660000,Ålands lyceum,9021302000662000,"Centrum, Nygatan",total,0.0633
9021302000523000,Valborg,9021302000492000,Tekniska verken,total,0.0633
9021302000312000,Maxinge,9021302000643000,Örtvägen,total,0.0632
9021302000523000,Valborg,9021302000678000,Långnäs hamn,total,0.0632
9021302000312000,Maxinge,9021302000622000,Solberget,total,0.0631
9021302000185000,Jomala församlingshem,9021302000187000,Jomala kyrka,total,0.0631
9021302000261000,Källbo skola,9021302000185000,Jomala församlingshem,total,0.063
9021302000622000,Solberget,9021302000630000,Kalmarnäs vändplan,total,0.0629
9021302000261000,Källbo skola,9021302000049000,Brokärrsvägen vsk.,total,0.0629
9021302000093000,Finby vsk.,9021302000261000,Källbo skola,total,0.0629
9021302000386000,Sandmovägen vsk.,9021302000344000,Ollasgatan vsk.,total,0.0627
9021302000067000,Degersandsvägen vsk.,9021302000207000,Kattby,total,0.0625
9021302000115000,GE-huset,9021302000508000,Torrbolstad,total,0.0623
9021302000484000,Södra Finbygatan vsk.,9021302000418000,Smedsböle vsk.,total,0.0623
